categ_feature0,num_feature1,num_feature2,num_feature3,num_feature4,target
value1,0.2,19.4,1.3,3.1,class_0
value3,1.6,26.0,0.6,13.0,class_1
value9,0.0,15.0,0.1,5.8,class_0
value7,0.1,20.5,0.5,1.3,class_0
value7,2.3,27.9,2.7,2.0,class_1
value4,1.6,59.5,5.4,1.2,class_2
value5,22.5,41.1,5.4,2.7,class_2
value3,0.6,25.3,8.2,2.7,class_1
value8,6.4,37.0,2.1,1.4,class_2
value1,8.8,22.3,2.8,2.1,class_1
value1,26.4,45.4,0.2,17.5,class_3
value8,3.1,20.4,1.0,3.0,class_1
value8,4.4,2.1,6.0,22.4,class_1
value6,7.8,19.4,8.1,2.1,class_1
value4,2.2,26.9,0.1,11.8,class_1
value7,2.7,18.1,1.8,1.9,class_0
value3,0.0,39.1,0.0,25.2,class_2
value7,10.4,21.3,0.6,18.0,class_2
value2,1.3,20.0,0.4,2.0,class_0
value9,2.1,13.9,0.0,4.2,class_0
value2,17.4,19.3,0.1,2.9,class_1
value9,1.9,31.3,2.8,4.2,class_1
value7,0.2,18.8,2.2,1.6,class_0
value2,0.3,7.4,0.2,14.7,class_0
value1,8.7,43.2,0.3,3.7,class_2
value1,0.1,19.0,4.9,3.7,class_0
value2,2.3,34.0,5.5,1154.4,class_3
value7,0.1,34.6,6.4,3.5,class_1
value8,14.0,4.7,4.2,54.0,class_2
value6,0.2,20.6,6.8,2.6,class_1
value4,4.4,18.8,2.6,1.3,class_0
value3,0.7,13.9,0.0,1.8,class_0
value5,5.5,38.7,3.3,2.7,class_2
value3,9.1,27.3,4.1,1.2,class_1
value5,3.5,23.4,0.4,39.6,class_2
value6,2.4,16.5,4.3,1.7,class_0
value5,0.2,14.3,1.1,4.4,class_0
value9,0.8,20.0,1.7,2.3,class_0
value1,1.9,18.9,1.2,3.4,class_0
value4,1.7,19.0,1.0,15.7,class_1
value8,0.1,12.1,0.4,45.1,class_2
value8,4.7,30.8,0.1,1.1,class_1
value7,0.9,61.6,5.2,8.4,class_3
value4,0.1,11.9,4.5,3.9,class_0
value2,1.1,39.1,8.7,2.8,class_2
value5,0.3,25.4,0.0,2.7,class_1
value4,4.7,14.9,4.4,13.6,class_1
value1,2.1,23.0,2.4,10.1,class_1
value9,0.5,37.2,1.2,9.2,class_2
value8,1.1,26.1,3.7,1.6,class_1
value8,2.7,65.8,0.1,1.8,class_2
value1,2.7,35.4,1.2,1.7,class_1
value6,2.5,30.8,4.2,2.0,class_1
value8,0.0,16.1,0.0,29.4,class_2
value1,0.5,86.8,0.2,2.5,class_3
value1,0.1,13.4,5.7,2.1,class_0
value7,2.6,54.5,0.0,1.7,class_2
value8,1.7,0.9,5.4,9.4,class_0
value9,6.1,43.7,0.5,1.5,class_2
value4,4.8,28.7,0.2,4.0,class_1
value1,0.3,22.0,2.8,1.7,class_0
value4,0.0,33.4,0.6,1.2,class_1
value9,7.0,35.6,0.1,5.6,class_2
value8,3.8,48.3,0.1,1.7,class_2
value5,1.9,33.0,6.2,1.5,class_1
value2,0.0,45.6,3.6,2.7,class_2
value2,0.0,85.5,0.7,8.7,class_3
value6,0.4,45.0,0.3,8.2,class_2
value6,2.9,36.5,5.4,1.4,class_1
value2,5.1,23.2,0.8,1.5,class_1
value8,0.0,32.9,0.0,1.2,class_1
value6,0.7,8.7,3.2,4.6,class_0
value9,2.9,27.5,7.1,2.1,class_1
value2,0.2,34.3,6.0,3.9,class_1
value2,0.1,18.1,3.5,7.6,class_1
value6,0.3,9.8,5.5,22.9,class_1
value5,9.5,18.8,0.2,2.6,class_1
value1,2.9,12.8,8.5,25.9,class_2
value2,0.0,22.0,1.5,3.9,class_1
value2,21.1,44.3,3.1,2.1,class_2
value3,17.0,55.7,0.9,9.3,class_3
value1,0.4,15.1,0.2,294.9,class_3
value1,3.8,22.4,0.1,1.8,class_1
value8,2.8,47.8,5.4,6.9,class_2
value9,0.0,14.8,5.0,1.5,class_0
value2,5.0,50.3,8.1,6.6,class_2
value7,0.0,24.1,2.1,7.8,class_1
value2,11.6,45.2,1.4,2.2,class_2
value7,21.0,37.1,2.2,7.4,class_2
value4,1.9,14.8,5.4,40.8,class_2
value3,0.0,71.6,0.9,287.7,class_3
value6,0.1,44.9,4.8,1.6,class_2
value9,3.6,56.6,7.2,1.5,class_2
value7,8.8,18.4,6.5,1.4,class_1
value3,6.0,16.0,0.1,1.1,class_0
value6,3.4,114.6,1.5,1.4,class_3
value1,1.1,42.0,7.1,1.3,class_2
value6,22.4,101.4,3.6,1.4,class_3
value9,9.2,32.0,5.8,1.1,class_2
value2,2.4,28.2,8.6,1.7,class_1
value6,0.4,14.1,3.8,11.0,class_1
value6,9.4,14.9,3.5,2.2,class_1
value3,2.8,28.7,0.2,1.1,class_1
value9,3.0,27.2,3.5,2.7,class_1
value3,3.9,2.6,2.0,109.4,class_3
value1,0.0,29.1,1.8,47.8,class_3
value3,0.8,6.1,0.4,11.1,class_0
value6,5.0,25.8,7.0,3.8,class_1
value1,1.2,14.9,2.0,1.7,class_0
value2,0.5,31.3,3.8,8.0,class_1
value7,6.3,15.2,0.1,1.5,class_0
value9,1.9,25.3,1.4,3.1,class_1
value5,12.4,27.4,1.0,1.4,class_1
value1,6.6,38.1,1.6,3.6,class_2
value8,0.1,35.6,5.2,3.1,class_1
value6,0.4,0.2,2.6,1.2,class_0
value6,0.0,32.3,7.9,2.7,class_1
value5,0.0,28.3,5.8,7.6,class_1
value2,9.2,36.6,0.4,1.5,class_2
value1,0.0,22.7,2.8,1.1,class_0
value9,5.5,10.7,1.7,1.3,class_0
value5,7.6,40.0,5.0,8.8,class_2
value6,0.0,45.3,0.2,3.9,class_2
value6,1.6,24.3,2.2,2.0,class_1
value4,6.5,95.5,0.2,1.4,class_3
value8,0.7,11.5,2.6,5.2,class_0
value5,5.7,23.5,3.0,2.4,class_1
value6,1.2,40.7,2.2,1805.2,class_3
value7,11.2,13.6,7.5,484.4,class_3
value6,2.7,40.9,0.3,9.4,class_2
value1,1.8,23.3,1.4,390.7,class_3
value1,0.3,58.0,7.7,1.7,class_2
value8,0.0,20.2,8.9,8962.6,class_3
value2,0.6,12.7,8.8,1.7,class_0
value7,9.2,22.0,5.1,2.2,class_1
value1,2.3,45.3,4.1,4.3,class_2
value7,0.2,47.1,2.9,7.5,class_2
value3,0.8,1.3,0.2,2.6,class_0
value9,7.8,80.2,4.8,50.9,class_3
value5,0.2,13.8,4.1,9.2,class_0
value9,7.1,23.6,4.5,207.3,class_3
value5,0.7,15.9,0.6,3.2,class_0
value5,11.9,26.1,1.6,2.1,class_1
value2,2.6,28.9,7.0,1.9,class_1
value5,3.5,18.3,4.4,14.9,class_1
value8,12.1,7.1,7.9,1.1,class_1
value8,1.4,61.2,4.8,1.2,class_2
value9,1.1,44.2,2.9,6.3,class_2
value9,18.5,48.1,7.6,3.1,class_3
value5,0.4,55.8,0.1,1.7,class_2
value7,7.0,10.7,0.9,3.6,class_0
value2,1.0,11.8,1.3,1.9,class_0
value7,2.8,35.6,1.9,1.5,class_1
value6,6.8,19.6,2.5,6.2,class_1
value4,17.6,20.3,3.4,1.6,class_1
value2,9.8,22.3,0.1,1.2,class_1
value5,8.2,7.3,6.5,4.7,class_1
value4,1.3,36.0,1.9,9.1,class_2
value1,1.3,19.3,7.9,269.0,class_3
value9,2.4,34.6,6.5,1.9,class_2
value9,8.3,32.8,1.3,2.7,class_1
value5,8.7,33.2,2.3,2.2,class_2
value8,0.1,20.7,6.7,10.5,class_1
value1,0.1,28.0,0.2,2.2,class_1
value9,0.0,17.4,1.4,2.3,class_0
value3,7.9,23.1,5.1,2.7,class_1
value4,0.1,9.4,2.5,1.6,class_0
value2,0.1,15.5,0.4,1.3,class_0
value5,4.3,13.2,1.9,4.8,class_0
value2,2.7,33.6,0.0,7.0,class_1
value1,3.7,36.3,3.6,1.2,class_1
value4,3.1,19.7,7.9,1.2,class_1
value1,2.4,48.2,1.7,2.2,class_2
value7,2.1,17.5,1.1,11.0,class_1
value1,0.8,37.0,5.7,1.7,class_2
value5,2.7,20.9,1.0,1.6,class_0
value2,0.1,42.3,0.5,1.4,class_1
value2,0.0,46.3,0.0,1.2,class_2
value5,8.0,63.2,2.7,16560.6,class_3
value9,5.3,14.8,2.2,1.3,class_0
value1,3.4,4.2,8.9,1.8,class_0
value5,0.3,23.0,5.7,1.5,class_1
value4,12.5,27.5,6.6,2.6,class_2
value3,8.6,62.5,1.7,2.2,class_3
value5,2.4,45.3,0.6,11.8,class_2
value1,2.6,31.7,2.7,2.6,class_1
value8,1.6,54.1,2.8,7.9,class_2
value3,1.4,28.2,0.0,678.9,class_3
value8,6.5,47.4,2.6,6.9,class_2
value3,5.1,10.5,2.6,9.8,class_1
value9,1.2,24.0,4.8,1.2,class_1
value2,2.6,3.1,4.9,9.7,class_0
value2,4.8,67.1,0.5,4.9,class_3
value7,0.3,32.6,7.5,3.6,class_1
value9,5.5,56.9,7.6,2.6,class_2
value1,4.6,49.2,0.9,1.5,class_2
value5,1.2,5.8,8.3,3.0,class_0
value6,0.7,6.1,4.1,3.2,class_0
value5,0.6,33.5,3.9,1.3,class_1
value6,4.0,26.1,1.1,10.8,class_1
value2,0.5,15.1,4.1,1.8,class_0
value4,4.3,4.2,1.1,2.1,class_0
value9,8.1,17.3,1.5,14.4,class_1
value1,1.3,46.6,4.4,3.9,class_2
value1,0.7,10.3,0.0,1.6,class_0
value7,1.6,18.8,4.9,1.2,class_0
value4,12.7,33.2,0.3,11.9,class_2
value7,3.2,19.9,0.7,16.0,class_1
value1,1.6,42.3,0.4,36.4,class_3
value6,3.8,15.8,4.9,1.4,class_0
value4,0.2,1.1,6.2,4.4,class_0
value6,0.2,87.6,3.0,1.4,class_3
value5,0.2,45.6,4.2,1.7,class_2
value4,0.6,40.5,4.0,7.5,class_2
value5,1.4,30.1,0.5,2.9,class_1
value5,8.1,128.5,5.6,1.3,class_3
value9,5.0,63.1,2.4,6.8,class_3
value6,0.7,8.1,0.1,4.5,class_0
value3,0.1,26.0,1.4,2.9,class_1
value7,2.3,33.2,0.4,1.8,class_1
value6,13.5,28.0,0.0,14.9,class_2
value7,1.5,20.6,3.4,1.5,class_0
value8,0.0,72.1,0.9,3.0,class_2
value6,2.1,1.1,7.7,2.4,class_0
value4,0.4,28.7,5.2,1.3,class_1
value1,2.9,18.1,1.2,1.9,class_0
value8,0.3,27.4,3.3,1.5,class_1
value5,2.7,33.5,0.2,4.2,class_1
value2,0.0,31.2,0.0,1.7,class_1
value1,3.5,42.6,3.8,2.5,class_2
value2,1.4,25.4,4.0,3.0,class_1
value7,0.0,64.7,0.0,25.7,class_3
value9,4.3,33.8,0.0,63.6,class_3
value6,0.6,28.7,1.6,2.5,class_1
value8,1.0,12.8,8.5,72.8,class_3
value5,0.8,29.8,4.0,1.2,class_1
value9,1.2,29.9,1.1,1.7,class_1
value6,1.3,62.7,0.0,3.1,class_2
value8,9.2,15.3,0.0,1.2,class_0
value4,1.8,31.3,0.3,1.4,class_1
value4,1.2,21.8,0.2,12.0,class_1
value2,0.2,16.6,3.0,4.1,class_0
value4,9.1,37.8,3.7,4.0,class_2
value6,10.5,26.8,8.0,2.2,class_2
value1,0.0,64.3,0.0,1509.8,class_3
value4,0.7,36.0,1.2,1.5,class_1
value1,2.2,20.3,8.0,5.8,class_1
value5,24.3,24.5,4.5,4.2,class_2
value4,2.5,29.5,6.3,7.7,class_1
value6,8.2,70.5,5.2,1.6,class_3
value6,1.6,33.4,9.0,14.1,class_2
value9,1.1,2.7,1.1,1.9,class_0
value9,17.8,23.3,6.0,6.0,class_2
value1,8.9,35.9,4.6,65.6,class_3
value4,2.0,12.9,4.0,1.6,class_0
value3,1.2,165.7,1.0,409.7,class_3
value9,0.0,17.9,8.9,10.9,class_1
value6,0.0,28.8,8.3,1.9,class_1
value1,0.6,7.8,0.1,95.5,class_3
value4,0.9,59.3,1.5,4.0,class_2
value1,4.5,40.0,5.4,1.3,class_2
value9,0.1,25.3,4.9,119.9,class_3
value8,12.6,20.1,0.3,2.2,class_1
value5,1.0,56.9,2.8,2.2,class_2
value7,1.3,47.2,4.0,12.7,class_2
value3,0.1,10.8,7.4,2.8,class_0
value7,7.8,54.0,4.2,50640.5,class_3
value1,1.0,22.4,1.4,5.8,class_1
value3,10.1,18.3,0.9,15.9,class_2
value4,13.5,14.1,3.4,1.3,class_1
value9,3.1,8.6,1.1,1.2,class_0
value5,1.3,22.3,0.9,3.1,class_1
value9,10.4,32.2,4.8,105.2,class_3
value9,0.0,28.9,1.5,6.8,class_1
value1,12.2,30.7,2.1,1.7,class_2
value1,2.0,16.1,0.4,17.4,class_1
value2,2.4,54.4,0.1,1.2,class_2
value2,9.5,63.6,0.2,1.4,class_2
value2,0.4,9.2,4.3,1.2,class_0
value6,1.6,5.3,5.3,5.4,class_0
value1,7.4,43.5,0.2,1.4,class_2
value5,0.7,34.8,6.9,2.7,class_1
value3,11.4,17.4,0.1,16.1,class_1
value2,5.7,30.5,1.8,9.5,class_2
value6,4.3,15.0,1.2,2.8,class_0
value3,0.1,31.2,0.1,1.4,class_1
value4,8.7,11.3,8.3,4.2,class_1
value9,0.1,51.5,3.0,1.2,class_2
value3,11.5,24.9,8.6,1.5,class_2
value3,0.4,36.1,5.6,6.5,class_2
value7,4.8,29.7,1.3,3.6,class_1
value9,1.8,26.7,5.3,1.7,class_1
value6,1.0,43.7,2.3,19.6,class_2
value8,1.3,25.2,0.1,3.4,class_1
value4,9.5,17.7,4.1,1.7,class_1
value5,0.4,14.7,0.0,3.0,class_0
value9,0.1,34.1,0.0,1602.6,class_3
value7,0.1,10.8,6.1,2.2,class_0
value6,10.8,66.4,2.4,1.6,class_3
value3,0.0,50.7,0.1,1.5,class_2
value7,4.8,29.8,4.4,4.1,class_1
value7,0.3,14.2,0.0,1.2,class_0
value5,2.7,12.4,2.2,1.5,class_0
value6,8.4,20.0,3.7,3.3,class_1
value7,0.5,12.6,0.1,1.5,class_0
value7,0.9,10.1,7.9,6.6,class_0
value6,0.3,17.5,0.7,1.3,class_0
value5,0.0,56.8,1.4,1.5,class_2
value5,0.5,2.0,4.9,2.6,class_0
value5,0.2,20.1,1.6,6.8,class_1
value7,0.5,11.9,7.1,2.5,class_0
value7,0.0,9.1,7.0,9.4,class_0
value3,0.0,12.1,4.0,3.8,class_0
value6,5.4,27.7,0.0,7.6,class_1
value5,2.9,47.9,1.7,3.7,class_2
value3,10.9,12.9,0.1,7.3,class_1
value7,0.0,32.2,0.1,5.2,class_1
value9,4.3,29.7,0.2,25.2,class_2
value2,5.2,23.8,4.6,1.5,class_1
value7,0.5,17.7,7.0,1.4,class_0
value6,0.5,3.6,4.2,1.3,class_0
value3,0.1,35.2,3.2,1.4,class_1
value7,12.5,20.5,4.8,3.3,class_1
value8,0.0,33.4,0.0,2.1,class_1
value5,2.9,36.2,2.3,18.9,class_2
value8,1.0,21.3,0.6,6.7,class_1
value9,10.2,47.5,1.8,2.0,class_2
value9,0.2,16.1,8.4,1.3,class_1
value5,1.9,33.0,2.5,9.4,class_2
value8,3.0,27.1,3.2,7.4,class_1
value4,0.0,14.6,0.2,125.3,class_3
value8,2.9,21.2,2.0,2.0,class_0
value5,1.4,47.1,3.9,9.9,class_2
value7,1.2,47.6,0.8,5.1,class_2
value6,4.4,27.1,6.2,10.6,class_2
value7,0.0,12.7,2.8,1.7,class_0
value8,0.2,24.7,4.7,2.1,class_1
value9,0.7,15.2,0.2,9.4,class_0
value6,0.7,19.4,5.1,1265.6,class_3
value9,4.9,12.1,2.4,289.1,class_3
value7,4.5,43.6,0.0,1.3,class_2
value5,0.0,32.0,2.0,20.2,class_2
value5,2.6,32.4,6.1,1.7,class_1
value3,0.2,14.5,2.2,10.3,class_0
value3,3.3,2.5,1.0,5.2,class_0
value3,3.9,71.2,0.0,1.7,class_3
value9,0.5,66.1,0.9,1.5,class_2
value7,0.6,16.2,0.6,41.5,class_2
value7,0.8,5.8,1.3,1.1,class_0
value6,0.0,22.1,2.9,1.1,class_0
value8,5.0,52.4,0.8,1.3,class_2
value5,3.5,18.5,6.7,11.6,class_1
value6,0.2,18.2,4.2,8.0,class_1
value5,0.4,106.4,8.5,1.7,class_3
value4,1.9,6.2,3.6,1.5,class_0
value8,3.7,29.2,7.9,1.2,class_1
value6,0.5,5.3,0.8,2.7,class_0
value2,7.9,6.4,1.6,3.5,class_0
value7,0.0,44.6,1.5,1.6,class_2
value4,3.2,18.2,1.5,2.3,class_0
value5,4.3,26.9,1.2,1.7,class_1
value2,1.6,1.2,0.0,2.3,class_0
value4,1.0,9.3,4.1,3.4,class_0
value7,0.0,10.5,8.6,1.6,class_0
value2,0.7,21.6,6.5,7.7,class_1
value3,0.0,40.5,7.9,2.4,class_2
value1,0.5,9.3,8.9,5.7,class_0
value7,2.7,55.3,0.0,1.2,class_2
value5,5.1,44.9,0.4,1.4,class_2
value7,0.1,0.1,3.1,3.9,class_0
value6,8.5,9.3,0.0,1.4,class_0
value8,14.5,11.0,4.4,17.2,class_2
value2,12.0,22.8,5.6,1.5,class_1
value4,6.3,65.8,1.0,2.1,class_2
value7,4.4,39.8,3.7,2.8,class_2
value3,1.2,20.0,0.6,1.4,class_0
value8,0.7,30.0,7.0,292.4,class_3
value8,1.9,57.2,0.1,3.5,class_2
value7,0.7,7.1,0.2,4.8,class_0
value1,0.0,21.1,0.5,2.1,class_0
value6,35.0,4.7,0.1,1.6,class_1
value5,3.2,14.1,1.2,14.9,class_1
value2,0.0,40.0,3.9,1.4,class_2
value4,1.7,27.0,4.9,1.8,class_1
value5,5.2,21.0,0.1,2.3,class_0
value1,0.4,26.1,4.0,12.2,class_1
value8,3.7,18.3,4.6,1.5,class_1
value5,1.1,13.1,5.7,2831.0,class_3
value2,0.1,48.6,2.8,2.0,class_2
value6,0.2,61.9,4.0,2.1,class_2
value3,1.0,39.7,5.4,8.5,class_2
value2,2.8,11.4,0.1,5.4,class_0
value6,0.2,12.8,0.0,1.6,class_0
value3,1.6,29.9,2.2,2.3,class_1
value7,3.2,24.2,0.1,4651.0,class_3
value4,0.1,40.8,0.8,3.8,class_2
value7,7.9,5.6,0.8,27.8,class_1
value5,0.0,29.4,4.1,1.3,class_1
value5,1.7,18.3,2.9,1.4,class_0
value5,4.1,40.5,0.0,1.8,class_2
value2,0.4,66.4,0.4,4.8,class_2
value9,3.1,25.7,1.1,1.7,class_1
value5,7.4,29.1,0.1,245.3,class_3
value7,9.0,69.5,0.5,3.0,class_3
value4,0.0,23.3,0.1,1.7,class_0
value5,6.1,31.6,5.8,1.9,class_2
value6,7.4,11.0,0.5,3.2,class_0
value8,3.3,21.6,1.7,1.9,class_1
value2,1.9,40.7,6.5,4.2,class_2
value6,9.3,6.6,0.5,1.3,class_0
value4,1.5,16.8,4.9,2.9,class_1
value1,1.2,14.1,2.4,2.2,class_0
value3,5.2,34.3,6.8,26.7,class_2
value4,33.7,17.2,0.7,3.7,class_2
value5,0.0,51.3,7.7,1.8,class_2
value9,2.7,25.9,0.0,5.5,class_1
value1,11.8,24.3,0.1,1.4,class_1
value2,0.3,27.9,2.3,7.0,class_1
value5,2.2,9.2,3.9,1.7,class_0
value7,3.0,4.8,5.3,8.1,class_0
value7,0.0,22.9,0.0,15.8,class_1
value9,3.6,31.3,0.8,2.2,class_1
value5,11.6,32.6,3.0,2.2,class_2
value3,28.4,22.6,2.3,56.8,class_3
value2,3.1,5.3,5.8,1.4,class_0
value8,0.1,21.2,5.8,1.9,class_1
value1,0.1,20.2,0.1,38.0,class_2
value9,3.1,45.2,2.0,18.2,class_2
value1,0.1,16.6,8.3,13.4,class_1
value4,15.5,28.6,0.8,2.9,class_2
value6,13.9,7.2,2.1,1.4,class_0
value8,1.3,31.8,2.5,3.1,class_1
value8,5.4,22.4,4.8,10.2,class_1
value9,9.8,19.7,0.4,2.2,class_1
value8,0.5,19.5,3.7,1.4,class_0
value4,0.3,49.8,0.0,19.6,class_2
value9,6.2,29.5,0.6,1.7,class_1
value2,0.3,34.4,6.8,1.5,class_1
value9,0.1,17.9,1.5,1.3,class_0
value5,6.7,2.1,8.9,1.5,class_0
value7,1.9,40.2,0.7,1.8,class_2
value9,4.8,11.7,4.6,4.9,class_0
value9,2.2,3.5,5.4,18.6,class_1
value5,1.8,49.1,1.1,1.7,class_2
value4,0.6,14.7,4.9,1.3,class_0
value3,0.3,18.0,0.1,156.2,class_3
value2,0.3,11.6,4.9,2.1,class_0
value6,1.5,35.7,0.4,1.6,class_1
value5,13.0,4.6,5.3,3.3,class_1
value5,3.4,4.5,0.0,1.4,class_0
value9,0.1,10.0,3.5,1.3,class_0
value5,0.6,28.3,3.8,1.7,class_1
value9,3.2,33.5,4.8,1.6,class_1
value9,1.9,28.8,0.4,2.4,class_1
value9,0.2,27.3,2.9,1.2,class_1
value3,9.8,25.9,0.3,2.7,class_1
value8,0.1,31.1,4.1,7.3,class_1
value7,1.1,20.2,0.0,2.7,class_0
value9,0.2,37.2,6.9,2.0,class_2
value9,1.0,11.8,6.7,1.7,class_0
value6,0.1,19.4,1.3,3.4,class_0
value4,0.0,36.7,0.0,2.4,class_1
value7,3.8,20.0,6.7,1.1,class_1
value5,4.0,8.4,2.4,1.9,class_0
value7,5.2,37.3,0.9,64.1,class_3
value5,2.1,21.5,0.3,2.7,class_0
value6,2.5,25.2,1.8,1.2,class_1
value1,0.4,1.3,2.2,6.0,class_0
value2,3.9,5.7,0.9,3.7,class_0
value6,0.2,31.3,4.0,38436.2,class_3
value1,2.0,22.6,7.0,1.3,class_1
value3,0.1,23.4,0.6,4.0,class_1
value2,7.2,38.1,8.4,3.6,class_2
value7,1.2,20.7,5.7,2.3,class_1
value8,7.0,18.7,4.2,11.6,class_1
value4,0.0,29.7,7.7,1.3,class_1
value2,15.8,31.3,3.6,3.1,class_2
value9,10.6,27.1,3.6,2.4,class_1
value3,2.5,31.8,8.9,4.8,class_2
value1,1.2,50.4,0.4,2.0,class_2
value7,4.3,23.0,8.2,5.2,class_1
value7,1.4,73.5,5.8,4.5,class_3
value5,2.6,13.4,1.2,707.9,class_3
value6,0.3,9.2,0.0,5.0,class_0
value4,8.5,66.7,2.0,1.9,class_3
value7,1.2,28.5,3.5,8.1,class_1
value1,3.0,9.4,1.5,3.9,class_0
value7,2.2,13.1,0.8,1.6,class_0
value2,4.2,30.8,5.8,1.7,class_1
value1,0.3,42.2,0.1,3.9,class_1
value4,0.2,35.1,0.1,2.1,class_1
value8,0.0,33.1,0.4,3.7,class_1
value4,2.3,33.7,1.4,3.8,class_1
value9,2.8,17.9,0.7,2.2,class_0
value6,2.9,35.9,0.2,1.8,class_1
value2,1.3,13.8,5.5,1.5,class_0
value1,0.2,31.9,8.2,148.2,class_3
value1,3.6,32.1,5.8,2.1,class_1
value8,2.1,64.8,0.1,4.5,class_2
value7,1.1,23.2,4.2,1.7,class_1
value9,1.6,78.4,2.5,3.5,class_3
value1,0.7,44.4,7.0,2.6,class_2
value3,0.0,0.7,7.4,4.2,class_0
value7,0.0,32.8,7.5,9.8,class_2
value9,0.5,27.2,7.2,1.9,class_1
value4,0.0,22.2,0.1,25.4,class_2
value7,3.4,6.4,0.7,1.4,class_0
value5,0.6,67.2,6.0,4.6,class_3
value3,0.0,1.0,0.4,65.9,class_2
value4,0.1,16.7,5.6,2.1,class_0
value1,3.0,12.9,0.6,2.3,class_0
value8,2.8,19.9,0.4,10.4,class_1
value2,10.1,19.6,4.2,91.1,class_3
value4,2.8,20.0,1.7,1.7,class_0
value9,0.1,33.6,0.1,75.5,class_3
value8,2.1,17.5,5.8,31.7,class_2
value3,0.1,16.3,2.1,1.4,class_0
value4,0.0,0.3,8.8,1.3,class_0
value3,0.3,36.2,1.5,3.1,class_1
value2,3.0,41.6,3.4,326.6,class_3
value7,0.3,80.1,0.6,1.5,class_3
value4,17.7,57.3,3.4,7.1,class_3
value9,14.9,41.8,2.9,6.0,class_2
value2,3.2,31.3,1.1,1.4,class_1
value7,0.0,44.4,2.3,96.8,class_3
value3,0.2,37.7,2.4,5.6,class_2
value9,1.2,20.7,0.3,1.5,class_0
value3,0.0,107.3,2.1,1.6,class_3
value9,2.5,22.1,0.1,20.0,class_1
value2,0.1,15.2,1.8,13.7,class_1
value9,7.5,22.1,0.0,1.9,class_1
value6,8.0,36.4,0.1,2.2,class_2
value5,0.3,22.5,2.3,1.8,class_1
value4,16.9,31.7,2.7,3.0,class_2
value2,1.3,18.8,5.7,1.2,class_1
value1,2.3,15.7,1.3,180.5,class_3
value3,0.2,29.1,8.5,5.9,class_1
value1,0.5,12.3,1.3,3.2,class_0
value6,0.3,19.8,0.4,1.1,class_0
value5,6.0,20.1,2.4,8.6,class_1
value4,1.4,25.6,0.4,2.3,class_1
value1,1.0,36.3,1.8,6.3,class_2
value1,4.9,37.7,0.1,1.3,class_1
value3,1.1,15.4,0.4,2.8,class_0
value5,0.6,37.6,5.9,7.2,class_2
value7,2.1,35.0,3.3,363.1,class_3
value6,4.3,23.9,1.6,2.3,class_1
value7,0.0,9.1,5.7,1.8,class_0
value6,0.1,42.0,0.0,1.7,class_1
value7,0.0,29.1,0.8,69.1,class_3
value5,0.1,2.8,0.3,2.3,class_0
value8,10.0,47.9,0.2,20.7,class_3
value8,0.8,32.4,1.7,1.2,class_1
value4,2.3,20.3,8.6,4.6,class_1
value9,10.7,35.9,1.0,12.9,class_2
value1,4.3,33.6,0.3,4.7,class_1
value7,0.1,35.8,0.1,1.4,class_1
value6,0.3,7.0,5.2,3.1,class_0
value7,5.9,19.9,3.6,2.7,class_1
value7,2.1,0.1,0.2,1.6,class_0
value7,1.4,16.5,0.1,4.2,class_0
value2,0.1,0.0,0.0,1.7,class_0
value8,0.2,11.1,0.0,2.1,class_0
value4,1.1,14.2,1.5,3.1,class_0
value3,2.6,55.6,4.9,1.4,class_2
value2,0.3,38.8,1.0,16.3,class_2
value7,0.3,30.5,0.2,3.2,class_1
value1,1.7,8.9,6.4,2.5,class_0
value9,0.0,29.4,3.3,5.4,class_1
value7,0.3,12.9,2.3,9.5,class_0
value7,0.5,17.4,0.1,1.9,class_0
value1,11.1,13.1,5.1,2.9,class_1
value2,3.3,15.1,8.2,7.0,class_1
value7,0.7,36.6,5.3,2.0,class_1
value7,8.6,15.6,5.5,13.3,class_1
value9,4.0,10.4,5.2,75421.8,class_3
value2,3.9,23.0,1.9,1.8,class_1
value6,1.7,13.2,6.3,1.4,class_0
value8,1.3,50.1,2.1,2.3,class_2
value2,7.4,25.0,0.2,8.4,class_1
value6,1.2,31.0,1.5,3.6,class_1
value9,0.0,27.3,5.1,1.3,class_1
value2,0.4,22.8,1.5,2.0,class_1
value4,3.5,16.2,1.1,2.8,class_0
value3,0.0,49.0,0.8,4.2,class_2
value2,0.8,34.6,3.2,8.2,class_2
value2,0.0,22.0,0.5,1.5,class_0
value7,1.2,13.6,2.9,1.4,class_0
value5,0.1,29.9,5.5,8.4,class_1
value2,0.3,40.4,6.0,6.4,class_2
value6,2.4,11.0,3.5,6.0,class_0
value2,4.7,17.5,7.8,39.7,class_2
value5,0.7,14.8,4.4,3.5,class_0
value6,0.5,22.5,3.2,2.9,class_1
value9,3.3,39.1,5.3,1.7,class_2
value1,3.2,53.3,3.1,1.3,class_2
value3,0.7,3.1,4.2,5.6,class_0
value9,13.9,35.1,5.1,8.0,class_2
value8,0.0,34.6,2.8,4.5,class_1
value8,3.2,60.2,0.0,3.7,class_2
value6,1.3,4.3,2.4,1.4,class_0
value8,1.7,14.6,2.2,2.1,class_0
value7,1.1,12.2,0.1,1.3,class_0
value3,9.0,21.7,6.0,1.1,class_1
value7,2.1,40.3,4.5,3.9,class_2
value6,2.2,21.2,4.1,1.8,class_1
